seed, starting_position, habit_result, habit_len, habit_reward, trajectory
17,(1;8),0,42,-100,0;7/1;7/1;6/0;6/-1;6/-1;7/0;7/0;6/-1;6/0;6/-1;6/0;6/1;6/1;7/0;7/0;6/-1;6/-1;7/-1;6/-1;7/0;7/0;6/-1;6/-1;7/-1;6/0;6/0;7/1;7/2;7/1;7/2;7/2;6/2;5/2;4/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3
16,(1;1),1,24,100,0;7/-1;7/0;7/-1;7/0;7/1;7/2;7/1;7/2;7/2;6/2;5/2;4/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/0;-6
19,(6;7),1,36,100,0;7/-1;7/-1;6/-1;7/-1;6/0;6/1;6/1;7/0;7/0;6/-1;6/-2;6/-1;6/-1;7/0;7/0;6/-1;6/-2;6/-1;6/0;6/1;6/2;6/2;5/2;4/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/0;-6
17,(0;7),0,37,-100,0;7/1;7/1;6/0;6/-1;6/-1;7/0;7/0;6/-1;6/0;6/-1;6/0;6/1;6/1;7/0;7/0;6/-1;6/-1;7/-1;6/-1;7/0;7/0;6/-1;6/-1;7/-1;6/0;6/0;7/1;7/2;7/1;7/2;7/2;6/2;5/2;4/1;4/1;3/1;2
16,(0;0),1,24,100,0;7/-1;7/0;7/-1;7/0;7/1;7/2;7/1;7/2;7/2;6/2;5/2;4/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/0;-6
20,(6;7),0,10,-100,0;7/0;6/1;6/0;6/1;6/2;6/2;5/2;4/1;4/1;3
18,(1;8),1,26,100,0;7/1;7/1;6/1;7/0;7/1;7/0;7/0;6/1;6/1;7/2;7/2;6/2;5/2;4/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/0;-6
18,(0;7),1,26,100,0;7/1;7/1;6/1;7/0;7/1;7/0;7/0;6/1;6/1;7/2;7/2;6/2;5/2;4/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/0;-6
21,(6;7),0,23,-100,0;7/-1;7/0;7/1;7/1;6/0;6/1;6/1;7/0;7/-1;7/0;7/0;6/1;6/1;7/2;7/2;6/2;5/2;4/1;4/1;3/1;2/1;1/1;0
17,(1;1),1,46,100,0;7/1;7/1;6/0;6/-1;6/-1;7/0;7/0;6/-1;6/0;6/-1;6/0;6/1;6/1;7/0;7/0;6/-1;6/-1;7/-1;6/-1;7/0;7/0;6/-1;6/-1;7/-1;6/0;6/0;7/1;7/2;7/1;7/2;7/2;6/2;5/2;4/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/0;-6
19,(1;8),0,30,-100,0;7/-1;7/-1;6/-1;7/-1;6/0;6/1;6/1;7/0;7/0;6/-1;6/-2;6/-1;6/-1;7/0;7/0;6/-1;6/-2;6/-1;6/0;6/1;6/2;6/2;5/2;4/1;4/1;3/1;2/1;1/1;0/1;-1
17,(0;0),1,46,100,0;7/1;7/1;6/0;6/-1;6/-1;7/0;7/0;6/-1;6/0;6/-1;6/0;6/1;6/1;7/0;7/0;6/-1;6/-1;7/-1;6/-1;7/0;7/0;6/-1;6/-1;7/-1;6/0;6/0;7/1;7/2;7/1;7/2;7/2;6/2;5/2;4/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/0;-6
19,(0;7),0,30,-100,0;7/-1;7/-1;6/-1;7/-1;6/0;6/1;6/1;7/0;7/0;6/-1;6/-2;6/-1;6/-1;7/0;7/0;6/-1;6/-2;6/-1;6/0;6/1;6/2;6/2;5/2;4/1;4/1;3/1;2/1;1/1;0/1;-1
20,(1;8),1,20,100,0;7/0;6/1;6/0;6/1;6/2;6/2;5/2;4/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/0;-6
18,(1;1),1,26,100,0;7/1;7/1;6/1;7/0;7/1;7/0;7/0;6/1;6/1;7/2;7/2;6/2;5/2;4/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/0;-6
18,(0;0),1,26,100,0;7/1;7/1;6/1;7/0;7/1;7/0;7/0;6/1;6/1;7/2;7/2;6/2;5/2;4/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/0;-6
20,(0;7),1,20,100,0;7/0;6/1;6/0;6/1;6/2;6/2;5/2;4/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/0;-6
22,(6;7),0,35,-100,0;7/0;6/1;6/1;7/0;7/1;7/0;7/-1;7/0;7/0;6/-1;6/-1;7/-1;6/-1;7/-1;6/-1;7/-1;6/0;6/0;7/0;6/-1;6/-2;6/-1;6/-2;6/-1;6/-2;6/-1;6/-2;6/-1;6/0;6/1;6/2;6/2;5/2;4/1;4
21,(1;8),1,30,100,0;7/-1;7/0;7/1;7/1;6/0;6/1;6/1;7/0;7/-1;7/0;7/0;6/1;6/1;7/2;7/2;6/2;5/2;4/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/0;-6
23,(6;7),1,26,100,0;7/1;7/0;7/-1;7/0;7/-1;7/0;7/0;6/0;7/0;6/1;6/2;6/2;5/2;4/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/0;-6
19,(1;1),1,36,100,0;7/-1;7/-1;6/-1;7/-1;6/0;6/1;6/1;7/0;7/0;6/-1;6/-2;6/-1;6/-1;7/0;7/0;6/-1;6/-2;6/-1;6/0;6/1;6/2;6/2;5/2;4/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/0;-6
